,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,branding,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
434,115127484,False,Директор по стратегическому развитию (ритейл),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 650000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-09T11:25:37+0300,2025-01-09T11:25:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115127484,,,,https://api.hh.ru/vacancies/115127484?host=hh.ru,https://hh.ru/vacancy/115127484,[],"{'id': '4894874', 'name': 'Центр Карьерной Диагностики C.R.C.', 'url': 'https://api.hh.ru/employers/4894874', 'alternate_url': 'https://hh.ru/employer/4894874', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6590466.png', '90': 'https://img.hhcdn.ru/employer-logo/6590465.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1242508.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4894874', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование в области <highlighttext>финансов</highlighttext> или бухгалтерского учета. Наличие опыта на стороне консалтинговых компаний (большая тройка) или опыт работы в...', 'responsibility': 'Участие в глобальном стратегическом целеполагании компании. Подготовка, корректировка, согласование стратегического плана развития компании. Реализация стратегического плана развития. Участие в выработке...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '75', 'name': 'Менеджер/консультант по стратегии'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
435,115261970,False,Помощник юриста / Младший юрист,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Пресненская набережная', 'building': '6с2', 'lat': 55.748179, 'lng': 37.540245, 'description': None, 'raw': 'Москва, Пресненская набережная, 6с2', 'metro': {'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, 'metro_stations': [{'station_name': 'Деловой центр', 'line_name': 'Большая кольцевая линия', 'station_id': '97.603', 'line_id': '97', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр', 'line_name': 'Солнцевская', 'station_id': '133.468', 'line_id': '133', 'lat': 55.7491, 'lng': 37.5395}, {'station_name': 'Деловой центр (Выставочная)', 'line_name': 'Филевская', 'station_id': '4.172', 'line_id': '4', 'lat': 55.750243, 'lng': 37.542641}, {'station_name': 'Москва-Сити', 'line_name': 'Филевская', 'station_id': '4.179', 'line_id': '4', 'lat': 55.748056, 'lng': 37.532778}], 'id': '15765730'}",,,2025-01-13T16:10:15+0300,2025-01-13T16:10:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115261970,,,,https://api.hh.ru/vacancies/115261970?host=hh.ru,https://hh.ru/vacancy/115261970,[],"{'id': '4390122', 'name': 'RBS', 'url': 'https://api.hh.ru/employers/4390122', 'alternate_url': 'https://hh.ru/employer/4390122', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1261292.png', '90': 'https://img.hhcdn.ru/employer-logo/6665494.png', '240': 'https://img.hhcdn.ru/employer-logo/6665495.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4390122', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее оконченное или неоконченное (учащийся старших курсов) юридическое образование. - Наличие опыта работы по делам о банкротстве, судебной работы, представительства в...', 'responsibility': 'Поиск и анализ судебной практики, спорных ситуаций. Участие в разработке правовых позиций в проектной группе. Подготовка всех необходимых процессуальных документов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
436,113603853,False,Менеджер по работе с арендаторами,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Причальный проезд', 'building': '10', 'lat': 55.759785, 'lng': 37.516727, 'description': None, 'raw': 'Москва, Причальный проезд, 10', 'metro': {'station_name': 'Тестовская', 'line_name': 'МЦД-1', 'station_id': '131.702', 'line_id': '131', 'lat': 55.754292, 'lng': 37.531551}, 'metro_stations': [{'station_name': 'Тестовская', 'line_name': 'МЦД-1', 'station_id': '131.702', 'line_id': '131', 'lat': 55.754292, 'lng': 37.531551}, {'station_name': 'Шелепиха', 'line_name': 'МЦК', 'station_id': '95.538', 'line_id': '95', 'lat': 55.7575, 'lng': 37.525556}, {'station_name': 'Шелепиха', 'line_name': 'Большая кольцевая линия', 'station_id': '97.602', 'line_id': '97', 'lat': 55.75723, 'lng': 37.52571}], 'id': '13567202'}",,,2025-01-09T09:08:03+0300,2025-01-09T09:08:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113603853,"{'type': 'MAKEUP', 'tariff': None}",True,,https://api.hh.ru/vacancies/113603853?host=hh.ru,https://hh.ru/vacancy/113603853,[],"{'id': '2880362', 'name': 'Level Group', 'url': 'https://api.hh.ru/employers/2880362', 'alternate_url': 'https://hh.ru/employer/2880362', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6601930.png', '90': 'https://img.hhcdn.ru/employer-logo/6601929.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1245375.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2880362', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в сфере аренды коммерческой недвижимости. Знание законодательства в области арендных отношений. Грамотная устная и письменная речь.', 'responsibility': 'Размещать на интернет-порталах информацию о сдаваемых в аренду площадях. Вести статистику и предоставлять отчеты по количеству просмотров потенциальными арендаторами...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '6', 'name': 'Агент по недвижимости'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
437,114932329,False,Менеджер офиса обмена валют в Тайланде,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 2000, 'to': 3000, 'currency': 'USD', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Карон', 'street': None, 'building': None, 'lat': 7.830445, 'lng': 98.298788, 'description': None, 'raw': 'Карон', 'metro': None, 'metro_stations': [], 'id': '17119197'}",,,2024-12-26T15:20:06+0300,2024-12-26T15:20:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114932329,,,,https://api.hh.ru/vacancies/114932329?host=hh.ru,https://hh.ru/vacancy/114932329,[],"{'id': '5384033', 'name': 'Staffberry', 'url': 'https://api.hh.ru/employers/5384033', 'alternate_url': 'https://hh.ru/employer/5384033', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1002553.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/5630992.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/5630993.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5384033', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт управления в сфере <highlighttext>финансов</highlighttext> или обслуживания клиентов. * Отличные коммуникативные навыки и способность работать в режиме многозадачности. * Готовность к обучению...', 'responsibility': 'Контроль за достижением ключевых показателей эффективности (KPI) офиса. * Подбор и обучение тайского персонала. * Развитие отношений с ключевыми клиентами и привлечение...'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '57', 'name': 'Кредитный специалист'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
438,115435231,False,Руководитель компании,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Гашека', 'building': '6', 'lat': 55.768345, 'lng': 37.590542, 'description': None, 'raw': 'Москва, улица Гашека, 6', 'metro': {'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, 'metro_stations': [{'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}], 'id': '16632386'}",,,2025-01-13T16:37:10+0300,2025-01-13T16:37:10+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115435231,,,,https://api.hh.ru/vacancies/115435231?host=hh.ru,https://hh.ru/vacancy/115435231,[],"{'id': '6152182', 'name': 'FlyFinance (ООО МКК Флай Финанс)', 'url': 'https://api.hh.ru/employers/6152182', 'alternate_url': 'https://hh.ru/employer/6152182', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6152182', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование (предпочтительно в области <highlighttext>финансов</highlighttext>, экономики или управления). Опыт работы на руководящих позициях в финансовом секторе от 5 лет...', 'responsibility': 'Разработка и реализация стратегий развития микрокредитной компании. Управление операционной деятельностью, включая кредитование, риск-менеджмент и клиентский сервис. Формирование и контроль...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '161', 'name': 'Руководитель филиала'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
439,114672894,True,Менеджер отдела аренды автомобилей,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 80000, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Серпуховско-Тимирязевская линия', 'building': 'метро Тульская', 'lat': 55.708841, 'lng': 37.622621, 'description': None, 'raw': 'Москва, Серпуховско-Тимирязевская линия, метро Тульская', 'metro': {'station_name': 'Серпуховская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.37', 'line_id': '9', 'lat': 55.726548, 'lng': 37.624792}, 'metro_stations': [{'station_name': 'Серпуховская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.37', 'line_id': '9', 'lat': 55.726548, 'lng': 37.624792}, {'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}, {'station_name': 'Шаболовская', 'line_name': 'Калужско-Рижская', 'station_id': '6.157', 'line_id': '6', 'lat': 55.718828, 'lng': 37.607892}], 'id': '16818244'}",,,2025-01-10T09:39:09+0300,2025-01-10T09:39:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114672894,"{'type': 'CONSTRUCTOR', 'tariff': 'BASIC'}",True,,https://api.hh.ru/vacancies/114672894?host=hh.ru,https://hh.ru/vacancy/114672894,[],"{'id': '4756133', 'name': 'Бенц Финанс', 'url': 'https://api.hh.ru/employers/4756133', 'alternate_url': 'https://hh.ru/employer/4756133', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/5699324.png', '240': 'https://img.hhcdn.ru/employer-logo/5699325.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1019639.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4756133', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Активная жизненная позиция, коммуникабельность. -Умение расставлять приоритеты и работать в режиме многозадачности. -Опыт в аналогичной сфере приветствуется.', 'responsibility': 'Прием входящих звонков от кандидатов. -Соблюдение стандартов ведения телефонных интервью.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '6', 'name': 'Агент по недвижимости'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
440,115196367,False,Финансист - Бухгалтер в AI стартап,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T01:06:22+0300,2025-01-13T01:06:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115196367,,,,https://api.hh.ru/vacancies/115196367?host=hh.ru,https://hh.ru/vacancy/115196367,[],"{'id': '10495892', 'name': 'Nexpanse', 'url': 'https://api.hh.ru/employers/10495892', 'alternate_url': 'https://hh.ru/employer/10495892', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6600678.png', '90': 'https://img.hhcdn.ru/employer-logo/6600677.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1245062.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10495892', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование (Экономика/<highlighttext>Финансы</highlighttext>). Системное мышление. Умение составлять и анализировать финансовые отчеты. Навыки управления и контроля финансовых потоков. ', 'responsibility': 'Обеспечение финансовой прозрачности и подотчетности. Сбор и анализ бюджетов подразделений (недельные, месячные, квартальные). Контроль начисления ЗП. Поиск / отбор и работа...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
441,115116617,False,Финансовый контролер,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 143729, 'to': 143729, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Пулковское шоссе', 'building': '41литЗИ', 'lat': 59.79958, 'lng': 30.276279, 'description': None, 'raw': 'Санкт-Петербург, Пулковское шоссе, 41литЗИ', 'metro': {'station_name': 'Московская', 'line_name': 'Московско-Петроградская', 'station_id': '15.224', 'line_id': '15', 'lat': 59.848873, 'lng': 30.321483}, 'metro_stations': [{'station_name': 'Московская', 'line_name': 'Московско-Петроградская', 'station_id': '15.224', 'line_id': '15', 'lat': 59.848873, 'lng': 30.321483}, {'station_name': 'Проспект Ветеранов', 'line_name': 'Кировско-Выборгская', 'station_id': '14.208', 'line_id': '14', 'lat': 59.84211, 'lng': 30.250588}], 'id': '14141733'}",,,2025-01-09T10:03:22+0300,2025-01-09T10:03:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115116617,,,,https://api.hh.ru/vacancies/115116617?host=hh.ru,https://hh.ru/vacancy/115116617,[],"{'id': '5068320', 'name': 'ТЗК Пулково', 'url': 'https://api.hh.ru/employers/5068320', 'alternate_url': 'https://hh.ru/employer/5068320', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5068320', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование: бакалавриат, специалитет по направлению ""<highlighttext>Финансы</highlighttext> и кредит""/""Экономика"". Опыт работы: не менее 4-х лет профильного стажа и...', 'responsibility': 'Организация процессов формирования, согласования, утверждения в Обществе и в Компании ежемесячного и консолидированного плана БДПС, с приложением всех необходимых подтверждающих...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '136', 'name': 'Финансовый контролер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
442,115334623,False,Ведущий бухгалтер на участок реализации,,False,False,"{'id': '2061', 'name': 'Подольск (Московская область)', 'url': 'https://api.hh.ru/areas/2061'}","{'from': 75000, 'to': 80000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Подольск', 'street': 'Большая Серпуховская улица', 'building': '43', 'lat': 55.421159, 'lng': 37.547639, 'description': None, 'raw': 'Подольск, Большая Серпуховская улица, 43', 'metro': None, 'metro_stations': [], 'id': '1508775'}",,,2025-01-12T19:57:54+0300,2025-01-12T19:57:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115334623,,,,https://api.hh.ru/vacancies/115334623?host=hh.ru,https://hh.ru/vacancy/115334623,[],"{'id': '3142840', 'name': 'ТРАНСФОРМЕР', 'url': 'https://api.hh.ru/employers/3142840', 'alternate_url': 'https://hh.ru/employer/3142840', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/896835.png', '90': 'https://img.hhcdn.ru/employer-logo/4028027.png', '240': 'https://img.hhcdn.ru/employer-logo/4028028.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3142840', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Законченное высшее образование по специальности <highlighttext>финансы</highlighttext>, бухучет, аудит. Опыт работы не менее 3 лет. Профессиональный пользователь 1С УП, Бухгалтерский...', 'responsibility': 'Расчеты с покупателями и заказчиками. Ведение счетов 62, 76.АВ, 76.ВА в 1С 8.3 ERP Управление Предприятием). '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
443,115223056,False,Менеджер по работе с клиентами Europe Fintech,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': 180000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'lat': None, 'lng': None, 'description': None, 'raw': None, 'metro': {'station_name': 'Комсомольская', 'line_name': 'Сокольническая', 'station_id': '1.54', 'line_id': '1', 'lat': 55.774072, 'lng': 37.654565}, 'metro_stations': [{'station_name': 'Комсомольская', 'line_name': 'Сокольническая', 'station_id': '1.54', 'line_id': '1', 'lat': 55.774072, 'lng': 37.654565}, {'station_name': 'Комсомольская', 'line_name': 'Кольцевая', 'station_id': '5.55', 'line_id': '5', 'lat': 55.775672, 'lng': 37.654772}, {'station_name': 'Красносельская', 'line_name': 'Сокольническая', 'station_id': '1.60', 'line_id': '1', 'lat': 55.780014, 'lng': 37.666097}], 'id': '5861394'}",,,2025-01-10T10:28:01+0300,2025-01-10T10:28:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115223056,,,,https://api.hh.ru/vacancies/115223056?host=hh.ru,https://hh.ru/vacancy/115223056,[],"{'id': '5385117', 'name': 'Ecomtradestar', 'url': 'https://api.hh.ru/employers/5385117', 'alternate_url': 'https://hh.ru/employer/5385117', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/3814952.png', '90': 'https://img.hhcdn.ru/employer-logo/3814951.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/843519.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5385117', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт в B2B продажах или клиентском сервисе от 2 лет. Отличные коммуникативные навыки. Проактивность и внимание к деталям. ', 'responsibility': 'Сопровождение текущих клиентов и помощь новым в освоении продукта. Выявление потребностей клиентов и сбор обратной связи. Проведение презентаций и демонстраций...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
444,115364061,False,Специалист отдела корпоративных финансов (сопровождение сделок),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Бумажный проезд', 'building': '19с1', 'lat': 55.789537, 'lng': 37.585547, 'description': None, 'raw': 'Москва, Бумажный проезд, 19с1', 'metro': {'station_name': 'Савёловская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.128', 'line_id': '9', 'lat': 55.794054, 'lng': 37.587163}, 'metro_stations': [{'station_name': 'Савёловская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.128', 'line_id': '9', 'lat': 55.794054, 'lng': 37.587163}, {'station_name': 'Савёловская', 'line_name': 'МЦД-1', 'station_id': '131.699', 'line_id': '131', 'lat': 55.793936, 'lng': 37.587038}], 'id': '16005359'}",,,2025-01-13T09:25:00+0300,2025-01-13T09:25:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115364061,,,,https://api.hh.ru/vacancies/115364061?host=hh.ru,https://hh.ru/vacancy/115364061,[],"{'id': '3416850', 'name': 'Новосталь-М', 'url': 'https://api.hh.ru/employers/3416850', 'alternate_url': 'https://hh.ru/employer/3416850', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/3441422.png', '90': 'https://img.hhcdn.ru/employer-logo/3441421.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/750115.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3416850', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Аккуратность, внимание к срокам, умение расставлять и соблюдать приоритеты. Опыт подготовки презентаций, разработки отчетов в Excel (желательно продемонстрировать примеры выходных...', 'responsibility': 'Ежедневная подготовка отчета для бенефициара (excel). Подготовка и оформление отчетов по запросу руководства (excel, power point), данных для управления и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
445,115383750,False,Бухгалтер на участок покупатели,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ферганская улица', 'building': '8А', 'lat': 55.709231, 'lng': 37.805177, 'description': None, 'raw': 'Москва, Ферганская улица, 8А', 'metro': None, 'metro_stations': [], 'id': '4141807'}",,,2025-01-13T11:02:26+0300,2025-01-13T11:02:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115383750,,,,https://api.hh.ru/vacancies/115383750?host=hh.ru,https://hh.ru/vacancy/115383750,[],"{'id': '35668', 'name': 'КОТМАРКОТ', 'url': 'https://api.hh.ru/employers/35668', 'alternate_url': 'https://hh.ru/employer/35668', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6088066.png', '90': 'https://img.hhcdn.ru/employer-logo/6088065.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1116867.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=35668', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Профильное образование (бухгалтерский учёт, <highlighttext>финансы</highlighttext> и аудит). - Уверенный пользователь программ: 1С Бухгалтерия 8.3, Word, Excel, Контур Диадок. -', 'responsibility': 'Учет и отражение в бухгалтерском учете операций, связанных с реализацией товаров в соответствии с правилами бухгалтерского учета; (по Договорам поставок...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
